<<<<<<< HEAD
degree_id,course_id,course
1128,3884,predictive analytics for business intelligence
1128,3915,data analytics and visualization with capstone
1124,8808,statistics and data analysis
1124,12144,business analytics with sas
1124,12145,business analytics with r
1124,12146,advanced business analytics with sas
1124,12147,advanced business analytics with r
1124,12165,business data warehousing
1124,3973,database foundations
1130,8596,intermediate biostatistics
1130,8805,regression analysis
1130,8807,design of experiments
1130,8809,categorical data analysis
1130,8810,principles of sampling
1130,4361,statistical methods for survival data analysis
1130,4364,introduction to probability
1130,4365,introduction to statistical inference
1130,4366,epidemiologic methods
1131,4384,programming with r
1131,12091,python for data analysis and scientific computing
1131,4383,introduction to data science
1131,2356,introduction to machine learning using python
1131,6490,machine learning and deep learning with spark
1131,7065,practical machine learning
1131,8744,machine learning with tensorflow
1131,10080,data science principles and practice using r
1131,10121,practical statistics for data scientists using r
1131,12498,introduction to big data
1131,2029,data science principles and practice using python
1131,2030,introduction to databases
1131,6157,introduction to sql
1133,8971,introduction to probability theory for data science
1133,10288,statistical data mining i
1133,7623,programming and database fundamentals for data scientists
1133,5480,statistical data mining ii
1133,11583,introduction to machine learning
1133,8878,data models query language
1133,1791,data science project
1134,11527,machine learning
1134,9113,theoretical statistics
1134,9114,design of experiments
1134,11526,bayesian statistics
1134,9116,special topics: bayesian methods in engineering applications
1134,4882,seminar: big data
1134,4883,seminar: big data/machine learning
1134,4884,applied numerical mathematics
1134,4885,introduction to numerical analysis
1134,11801,method of applied math
1134,9117,network theory
1134,4886,introduction to complex systems
1134,4887,complex fin instruments
1134,11048,seminar: applied functional analysis
1134,11049,high performance and data intensive computing
1134,3058,data-oriented computing for mathematicians
1134,3059,introduction to parallel and distributed processing
1134,2318,data intensive computing
1134,2319,high performance computing
1138,6534,foundations acc managers & eng
1138,3883,business analytics & ai
1138,3916,data mgt and data mining
1138,3943,intro analytics & programming
1138,3950,quantitative methods
1138,9129,operations management
1138,9170,modeling & simulation
1138,9188,decision modeling
1138,9189,advanced analytics
1138,9190,business analytics practicum
1139,9235,modern computing for mathematicians
1139,9809,topological data analysis i
1139,9810,topological data analysis ii
1139,3261,optimization methods and nonlinear programming
1139,8874,machine learning
1139,12862,introduction to theory of statistics i
1139,10581,applied statistics
1139,2743,nonparametric statistics
1139,13709,practical methods in topological data analysis
1139,5188,practical methods in machine learning
1139,12833,computational methods in statistical inference
1139,5661,linear algebra for applications
1139,1737,introduction to stochastic processes i
1144,6711,strategic management capstone
1144,9652,data science toolkit i
1144,9653,data science toolkit ii
1144,9661,visual business intelligence
1144,3431,database management systems
1144,9655,marketing information and analysis
1141,9657,data analytics fundamentals
1141,9662,decision support and analytics
1141,9663,data management systems
1141,9664,seminar in business intelligence & knowledge management
1146,9665,managerial & cost accounting
1146,9666,advanced financial management & policy
1146,9954,information systems & knowledge management
1146,7155,organizational behavior
1146,3555,marketing & branding
1146,1147,global program & project management
1146,2817,intermediate accounting
1146,6479,auditing
1146,6527,personal taxation
1146,6768,business entity taxation
1146,7330,advanced financial accounting
1146,7571,financial reporting & analysis
1146,7931,advanced auditing
1146,8057,accounting regulations
1146,8061,business environment & concepts for accountants
1146,8065,advanced financial accounting & reporting
1146,8672,international accounting
1146,8970,policy & strategy
1146,10573,practicum
1146,10782,business planning
1146,11382,"cases in ethics, innovation, & leadership"
1146,11503,research methods
1146,13160,thesis
1146,7410,internship
1151,7411,business intelligence & the data warehouse development process
1151,7413,"data integration, modeling, and etl"
1151,7415,data structures and algorithms
1151,7419,fundamentals of agile
1157,7420,calculus i
1157,7422,calculus ii
1157,7424,calculus iii
1157,2589,linear algebra
1157,4938,intro to probability
1157,4940,mathematical computation
1157,4942,statistical methods
1157,4945,regression analysis
1157,10182,non-parametric statistics
1157,7259,multivariate analysis
1157,5150,machine learning
1157,2589,practicum in data science
1157,2590,intro to statistical inference
1157,5293,intro to stochastic processes
1157,4939,time series and forecasting
1157,4941,special topics
1150,4942,data analysis for managers
1150,4943,managing for operational excellence
1150,4944,forecasting and managerial research methods
1150,2257,decision making and management science
1150,4945,management information systems
1150,4946,pricing
1150,10182,customer relationship management
1150,10183,business intelligence technologies data mining
1150,7259,supply chain management
1150,4947,time series analysis and forecasting
1150,2350,business database & database marketing
1150,2351,marketing analytics
1161,2352,data visualization
1161,2354,statistical computing
1161,8816,intelligent data analysis
1161,4129,data warehousing for business intelligence
1161,8835,big data integration
1161,6252,data analytics methods
1161,8836,data mining for business intelligence
1166,6261,data management and business process modeling
1166,4263,statistics in business analytics
1166,4117,predictive modeling
1166,4042,business decision modeling
1166,4124,data mining and business intelligence
1166,4133,introduction to project management
1166,4263,project leadership and communications
1166,4134,project risk and cost management
1166,3806,advanced business analytics and project management
1166,2778,visual analytics
1166,4062,big data analytics with hadoop
1166,2198,introduction to deep learning
1166,2201,web analytics
1166,2211,data science using python
1167,2214,solving linear equations and optimization
1167,2216,mathematical techniques in data science
1167,2220,vector spaces
1167,6707,probability theory and applications
1167,10097,algorithm design and analysis
1167,5136,database systems
1167,2247,introduction to data mining
1167,5151,introduction to machine learning
1167,5403,regression analysis
1167,8142,applied multivariate methods
1167,1148,applied data base management
1167,6775,logistic regression
1175,2404,predictive analytics
1175,3482,business process management
1175,3497,data analytics
1175,3514,valuation
1175,3497,derivative security markets
1175,7910,financial modeling
1175,7383,marketing analytics and decision making
1175,9516,leading evolving organizations
1175,9520,energy informatics
1175,11073,cyber threat intelligence
1173,11074,advanced business systems design & development i
1173,11815,financial accounting
1173,11614,problems & methods in marketing management
1173,3506,professional writing
1173,5371,analytics processes for business bootcamp
1173,11814,statistical analysis for managerial decisions
1173,3509,business database systems i
1173,4602,managerial accounting
1173,4608,marketing analytics i
1173,4636,analytics bootcamp
1173,5202,intro to python
1173,7576,corporate finance i
1173,5187,organizational staffing
1173,6908,analytics practicum ii
1173,5404,data mining for business intelligence
1173,3557,intro to python ism 4
1173,10306,marketing analytics ii
1173,12058,professional communications
1173,12859,analytics practicum iii
1173,12823,managerial quantitative analysis
1173,12858,artificial intelligence methods
1173,1735,web crawling & text analysis
1168,12851,database design
1168,11735,data mining for business analytics
1168,11724,decision analytics and visualization
1168,1536,optimization and spreadsheet modeling
1168,1362,business analytics capstone
1176,12852,intro to computation with python
1176,1645,data structures and algorithms with python
1176,8077,data science i
1176,2961,data science ii
1176,2961,"data collection, transformation, and curation"
1176,2961,senior project in data science
1176,2961,discrete mathematical structures
1176,13810,differential and integral calculus with applications
1176,1646,linear algebra and multivariable calculus with applications
1176,11379,probability and statistics
1176,8109,advanced linear algebra and optimization
1176,1653,decision mathematics or stat  operations research
1176,1292,statistical inference
1176,1654,applied regression
1176,13899,introduction to ethics
1176,5192,moral philosophy i
1178,13809,evolutionary biology for non-life scientists
1178,1648,computational science for biologists
1178,5202,multidisciplinary approaches to the study of evolution
1178,7576,computer skills for biologists
1178,5187,research & thesis
1178,6908,research and thesis
1178,5404,graduate seminar
1178,3557,seminar
1172,13401,calculus i
1172,13402,calculus ii
1172,3521,introductory statistics with r
1172,1732,fund. of programming i
1172,11379,experimental design
1172,13809,probability
1172,1649,linear algebra
1172,7543,statistics
1172,7546,fund. of programming ii
1172,7549,linear models
1172,11759,techniques for large data sets
1172,4928,senior seminar: mathematical modeling
1172,14004,machine learning
1172,7108,statistical modeling
1172,7442,data analysis in real world
1172,2879,calculus
1172,1160,mathematical statistics
1172,2883,introduction to programming
1172,2896,critical reading and thinking
1172,11824,imaginative expressions of human condition
1172,2887,human history and historical context of knowledge
1172,11825,"fundamental beliefs: human identity, core values, place"
1172,874,human aesthetic creation and artistic creativity
1172,875,linguistic and cultural competence in language
1172,877,quantitative literacy
1172,2888,scientific literacy
1172,2889,"core concepts: society, human behavior, civic knowledge"
1172,2891,knowledge and responsibility health and wellness
1172,2893,think critically and communicate orally and in writing
1172,12519,senior seminar: math modeling
1172,2877,intro to r for data science
1172,8961,intro to statistics with r
1172,10091,programming for the sciences
1172,10095,fundamentals of programming i
1179,10087,medical sciences and human pathophysiology
1179,10089,medical terminology for health information management
1179,2433,health data structures and management
1179,2435,consumer health: engaging patients through technology
1179,2437,principles of evidence-based health care
1179,2439,health care data
1179,2441,introduction to health informatics
1179,2453,information systems for health information management
1179,2468,management and business practices
1179,2470,methods in biomedical and health informatics i
1179,2472,methods in biomedical and health informatics ii
1179,1339,communication skills in health informatics
1179,2455,methods in qualitative inquiry
1179,2462,ethics and legal issues in health informatics
1179,2465,health information technology evaluation
1179,2466,q research methodology qualitative research
1179,2493,informatics for the clinical investigator
1179,13801,health care information systems
1179,2436,application of health care information systems
1179,2434,patient safety topics in health informatics
1179,2438,management of health care communication systems
1179,2440,health care information security
1179,2442,health information systems analysis and design
1179,2467,process innovation with health information technology
1179,2454,mobile health informatics
1179,2473,advanced topics in mobile health technologies
1179,6930,social and organizational issues in health informatics
1179,5489,knowledge management in healthcare organizations
1179,5254,consumer health informatics
1179,12856,topics in health informatics
1179,1357,theoretical concepts of clinical decision support systems
1179,3852,health information technology and patient safety
1179,13079,organizational dynamics and health informatics
1179,1105,health care it vendor management
1179,14013,health care it administration
1179,10889,essentials of health data science
1179,11571,health data analytics
1179,7904,artificial intelligence
1179,12066,health care project management
1179,1810,leadership development in health informatics
1179,2905,health care systems and personalized medicine
1179,4985,programming for health analytics
1179,5646,healthcare data visualization
1179,3239,applied statistics for health data science
1179,6071,practicum in health informatics
1179,7669,research rotations in biomedical and health informatics
1179,11277,colloquium in biomedical and health informatics
1179,11170,health informatics capstone experience
1179,11171,seminar in biomedical and health information sciences
1179,10808,independent study
1179,8178,phd thesis research
1179,6867,introduction to the health care system
1179,8050,coding and classification systems
1179,12138,coding and reimbursement systems
1179,11608,health information technology and systems
1179,11586,health information management theory and practice
1179,8086,quality management and data analysis
1179,6792,principles of management and human resources
1179,8035,healthcare financial management
1179,11760,foundations of health information management
1179,8936,healthcare vocabularies and clinical classification systems
1179,2805,healthcare revenue cycle management and compliance
1179,11169,health information research methods and evaluation
1179,5163,executive healthcare financial management
1179,10543,health information management capstone
1179,2100,health information management seminar
1182,5011,accounting analysis i
1182,5003,accounting analysis ii
1182,9509,managerial accounting
1182,9215,auditing
1182,9226,federal taxation
1182,10871,advanced accounting
1182,9262,financial reporting standards
1182,10872,data driven decisions in accounting
1182,3395,data analytics for management accounting
1182,9439,data analytics foundations for accountancy
1182,10874,statistical analytics for accountancy
1182,9152,data analytics applications in accounting
1182,3061,financial statements analysis
1182,11047,financial statements fraud
1182,6481,introduction to accounting research
1182,6468,business law
1182,6560,investments
1182,7229,advanced corporate finance
1182,6475,financial derivatives
1182,6592,process management
1182,5338,economics of organizations
1183,3350,business analytics
1183,3355,marketing management
1183,3358,management in organizations
1183,1778,corporate financial reporting
1183,3352,managerial economics
1183,8698,managerial finance
1183,3354,foundations in strategy
1183,10869,operations and supply chain
1183,3356,business integration
1183,5738,data and decisions
1183,5740,data management and visual analytics
1183,5743,advanced analytics
1183,5137,data programming in r
1183,3349,data science
1183,2360,analytics experience
1183,2361,data programming in python
1183,2362,text analytics
1183,2363,big data management and analytics
1183,2364,applied optimization
1183,2365,information visualization
1183,9390,financial analytics
1183,9391,healthcare analytics
1183,6547,supply chain analytics
1183,11348,digital marketing analytics
1181,6635,statistical analysis
1181,9523,biostatistics
1181,6339,methods of applied statistics
1181,13868,basics of statistical learning
1181,10622,advanced data analysis
1181,3467,"data structures, programming and visualization"
1181,13868,introductory matrix theory
1181,5553,applied linear algebra
1181,3246,statistics programming methods
1181,6501,statistical computing
1181,3465,statistical data management
1181,13868,data science foundations
1181,5553,interdisciplinary data science
1181,3246,intro to applied econometrics
1181,1796,spatial analysis
1181,8859,intro to gis systems
1181,6634,tools & tech spch & lang proc.
1181,9523,intro to computational ling
1181,3468,computing in molecular biology
1181,13868,intro to pol research
1181,5553,social research methods
1181,3246,demographic methods
1181,1796,professional statistics
1187,3471,computational theory and data visualization
1187,13868,foundations of probability and inference
1187,10622,statistical computing with sas
1187,3472,regression modeling
1187,13868,design of experiments
1187,10622,applied multivariate statistics
1187,3469,advanced programming with r
1187,13868,advanced statistical modeling
1187,10622,applied bayesian analysis
1187,9523,statistical quality control
1187,3464,advanced statistical methods
1194,13868,doctoral seminar
1194,10622,individual research experience
1186,3461,"professionalism, ethics and leadership in the statistical sciences"
1186,13868,sas programming i
1186,5553,nonparametric methods
1186,3246,experimental design
1186,1796,categorical data analysis
1186,3463,linear regression
1186,13868,survival analysis
1186,10622,mathematical statistics
1186,3466,mathematical statistics ii
1186,13868,collaborative research experience
1186,10622,linear models
1186,9523,bayesian statistics
1186,3462,theory of statistical inference
1186,13868,doctoral dissertation
1198,5553,introduction to data science
1198,1796,introduction to data analysis and machine learning
1198,3470,platforms for big data processing
1198,13868,data management
1198,5553,ethical and legal issues in data science
1198,1796,capstone in data science
1198,6838,management leadership and communications
1202,8187,formal language theory
1202,12829,algorithms for data science
1202,11355,software engineering: synthesis and development
1202,11871,machine learning
1202,12830,introduction to simulation
1202,8172,data visualization and exploration
1202,11881,advanced algorithms
1202,5296,database design and implementation
1202,13429,distributed and operating systems
1202,6088,artificial intelligence
1202,5315,advanced natural language processing
1202,4826,probabilistic graphical models
1202,12187,optimization in computer science
1202,12188,visual analytics
1203,12191,algorithms for data science
1203,12193,machine learning
1203,8883,data visualization and exploration
1203,4839,advanced natural language processing
1204,10545,artificial intelligence and business
1204,10546,business intelligence & analytics
1204,10547,digital marketing
1204,10548,ecommerce logistics
1204,10549,healthcare data analytics
1204,10550,quality analytics
1204,9806,salesforce/marketing & sales
1204,8884,strategic business decisions/gaming simulation
1204,7376,supply chain analytics
1205,10551,introduction to numerical computing with python
1205,4824,machine learning
1205,2996,algorithms for data science
1205,2997,systems for data science
1205,756,a computational statistics
1205,757,intro to probability and math statistics
1205,759,mathematical statistics i
1205,760,mathematical statistics ii
1205,761,regression modeling
1205,765,linear models
1035,768,advanced data science
1035,13780,ethical and social implications of data
1035,12921,business intelligence
1035,13781,business analytics
1035,752,data analytics
1035,957,data at scale
1035,762,parallel and distributed systems
1035,764,advanced database systems
1211,829,computing and discrete mathematics
1211,755,discrete mathematics
1211,13778,introduction to combinatorics
1211,12921,programming and elementary data structures.
1211,764,computing and statistics
1211,767,data structures and algorithms.
1211,766,introduction to probability and statistics.
1211,758,the general linear model and its applications
1211,1002,machine learning and data mining
1211,13777,machine learning
1211,278,data mining
1211,12150,data management and applications
1211,12151,database management systems
1211,12154,web database and information systems
1211,12157,mathematical modeling in biology
1211,12160,introduction to bioinformatics & computational biology
1211,10705,probabilistic modeling in bioinformatics
1211,7021,topics in biostatistics
1211,13804,introduction to computer security
1211,6893,computer vision
1211,2747,autonomous robotics
1211,5252,introduction to algorithms
1211,10786,introduction to artificial intelligence
1211,10297,data science and healthcare
1211,5513,data science and human behavior and emotion analytics
1211,2770,information retrieval
1211,1045,introduction to optimization methods
1211,1057,computations in probabilistic modeling in bioinformatics
1211,1058,web archiving
1211,1048,information visualization
1211,1051,introduction to quantitative research methods
1211,1055,introduction to statistical computing
1211,1059,introduction to theoretical statistics
1211,1046,introduction to design of experiments
1211,1049,survey sampling techniques
1211,8530,statistical analysis of financial data
1211,8533,analysis of time series
1116,9901,statistics
1116,11218,foundations health informatics
1116,1177,human factors and usability assessment
1116,6525,systems design and software development
1116,8001,database methods clin info mgt
1116,10259,healthcare data analytics
1116,8002,med vocab & classif systems
1054,8003,programming for data science
1054,8005,optimization methods for data science
1054,11201,statistics for data science
1054,8004,introduction to big data
1054,11202,machine learning
1213,1166,machine learning for systems biology & clinical informatics
1213,1167,biomedical signal and image analysis
1213,1169,applied biostatistics i
1213,1170,applied biostatistics ii
1213,1171,applied statistics i: linear regression
1213,1172,high throughput molecular genetic and epigenetic data analysis
1213,1173,applied data analysis
1213,1174,machine learning
1213,1175,advanced database management systems
1213,1176,data science and predictive analytics
1213,11150,scientific methods for health sciences: special topics
1213,9827,learning from health data: applied data science in health
1213,9829,numerical linear algebra
1213,7104,advanced statistical methods i
1213,9827,advanced statistical methods ii
1213,9829,networks: theory and application
1213,2617,information retrieval
1213,2618,data mining and statistical learning
1213,8143,applied multivariate analysis
1213,7594,big data management: tools and techniques
1213,10767,introduction to bioinformatics and computational biology
1213,5220,biomedical signal and image processing
1213,7595,machine learning for systems biology and clinical informatics
1213,13741,statistical computing
1213,13717,spatial statistics
1213,9476,artificial intelligence in biomedical engineering
1213,7586,introduction to machine learning
1213,7587,database management systems
1213,11145,advanced signal processing & applications
1213,7593,computational data science
1213,7217,theoretical machine learning
1213,7588,probabilistic analysis of large scale systems
1213,13738,practical machine learning
1213,7592,unsupervised feature learning
1213,7591,current topics in databases
1213,7597,introduction to mathematical modeling
1213,13741,scientific methods for health sciences: applied inference
1213,11509,continuous optimization methods
1213,7596,natural language processing for health
1213,5227,introduction to numerical methods
1213,7590,topics in applied mathematics
1213,13751,information visualization
1213,7598,data mining – methods and applications
1213,13738,statistical learning i – regression
1213,5209,advanced topics in modeling and data analysis
1213,13742,advanced big data analytics
1213,7589,applied data science for engineers
1213,13737,network theory
1213,2819,computational physics
1213,7599,programming i
1213,13738,exploratory data analysis
1213,687,applied sampling
1213,689,fundamentals of computing and data display
1213,695,statistical methods i
1213,703,statistical methods ii
1213,705,applications of statistical modeling
1213,2819,applied business analytics and decisions
1213,5227,travel behavior analysis and forecasting
1213,7590,cancer risk and epidemiology modeling
1213,5379,microbial informatics
1213,7601,applied data science with python specialization
1213,6988,applied machine learning in python
1213,2917,"applied plotting, charting & data representation in python"
1213,2897,applied social network analysis in python
1213,2900,applied text mining in python
1213,6701,data science ethics
1213,2918,introduction to data science in python
1213,2898,practical learning analytics
1213,6701,programming for everybody
1213,2919,survey data collection and analytics specialization
1076,2899,advanced business analytics with sas
1076,6701,data mining
1076,8719,spreadsheet modeling and simulation
1076,9146,management of organizational data
1076,6701,business analysis consulting
1076,8085,advanced business analytics
1076,6701,six sigma and total quality management
1076,9499,consulting in finance
1076,9145,venture capital and investment banking
1076,12843,"mergers, acquisitions, and corporate control"
1076,9202,consulting in marketing
1076,6700,research methods in marketing management
1076,11604,marketing engineering
1076,9221,pricing strategy and analysis
1097,10612,introduction to biomedical informatics research methodology
1097,9222,representations and algorithms for computational molecular biology
1097,10567,data driven medicine
1097,250,translational bioinformatics
1129,9274,calculus i
1129,11152,calculus ii
1129,8088,honors calculus i-ii
1129,9271,calculus iii
1129,8089,honors calculus iii
1129,9271,discrete math
1129,13711,linear algebra
1129,9274,abstract linear alg.
1129,12075,statistics
1129,6931,chem. fund
1129,6773,gen. physics i
1129,12866,applications in eng.
1129,6979,intro. computing in eng.
1129,8969,expos. writing
1129,10774,ethics & social context elec.
1129,5529,intro. comp. sci.
1129,12963,data structures
1129,2801,machine structure
1129,4971,assembly-language prog.
1129,5178,intro machine learning & data mining
1129,5008,stat. pat. recog.
1129,333,algorithms
1129,5387,sr. capstone proj. i
1129,12824,sr. capstone proj. ii
1129,8043,infrast. & systems elec.
1129,5410,data anal. interfaces elec.
1129,2264,comp & theor. asp. elec.
1165,5387,introduction to mathematical statistics
1165,12824,applied regression analysis
1165,8043,experimental designs
1165,5177,statistical and machine learning
1165,5410,bayesian statistics
1165,5277,economic forecasting
1165,2264,econometrics i
1165,2495,econometrics ii
1165,2496,applied statistics for the natural sciences
1165,2499,quantitative data analysis
1165,2500,"project, independent study"
1207,11739,enterprise business intelligence
1207,7120,information storage management
1088,9346,profit-focused pricing
1088,9347,game theory
1088,9407,applied time series
1088,9447,mathematics for finance and analytics
1088,6176,marketing analytics
1088,6182,mobile marketing and mcommerce
1088,6537,data science analysis with python
1088,3869,database management systems
1088,12043,r programming
1088,11395,econometrics with r
1088,1550,machine learning with r
1160,5234,data analytics program structure
1160,12892,data understanding and preparation
1160,11179,data visualization and storytelling
1160,2797,advanced analytics and machine learning
1215,11380,applied statistical modeling
1215,8189,management science
1215,11377,applied forecasting
1215,11393,decision analysis
1215,1298,system simulation
1215,13931,data mining for business applications
1215,8150,developing and interpreting financial information
1215,13957,economic analysis-firm and consumer
1215,5365,business analytics experience
1215,10677,finance fundamentals and value creation
1215,10679,topics in corporate finance
1215,10680,corporate valuation and strategy
1215,10678,"investment process, analysis and management"
1215,10671,derivatives and risk management
1215,10672,topics in investments and capital markets
1215,10673,international financial management
1215,10674,graduate research
1215,10681,graduate seminar
1215,10684,human resource management
1215,3853,compensation and human resource analytics
1215,744,organization behavior
1215,1185,international dimensions of management
1215,6948,computer and information systems
1215,9176,enterprise architecture and networking
1215,9181,it policy and security
1215,12065,information management
1215,3912,information assurance
1215,12276,business intelligence
1215,9240,information systems quality
1215,12378,marketing management
1215,7228,graduate marketing research
1215,12319,advanced marketing management
1215,12386,understanding customers
1215,11776,advertising and promotion
1215,6948,global marketing
1215,12276,computer information systems
1215,9240,operations management
1215,3917,supply chain management
1215,9231,supply chain analytics
1215,9295,supply chain logistics management
1215,12316,product development and technology management
1215,12319,lean and six sigma
1215,12378,strategic sourcing
1215,9308,information technology in supply chain management
1162,12244,introduction to medical informatics
1162,12272,data science for biomedical research
1162,1621,introduction to bioinformatics
1162,12110,biomedical informatics practicum
1162,12275,dissertation research
1162,12280,ethics in research
1162,1620,introduction to functional genomics
1068,12315,bioinformatics
1068,1620,bioinformatics capstone project
1068,12318,functional genomics
1068,6602,molecular phylogenetic analysis
1068,12111,phylogenomics
1068,12377,molecular genetics
1068,6601,genetic statistics
1068,12385,stat experimenters i
1068,1621,stat experimenters ii
1068,12113,statistical computing
1068,6946,data structures and algorithms for bioinformatics
1068,9178,intro to database systems
1068,6702,applications of parallel computing
1068,9239,interdisciplinary workshops
1184,1620,data and decisions  formerly business analytics
1184,9294,data management and visual analytics
1184,1621,advanced analytics
1184,9230,data programming in r
1184,1621,data programming in python
1184,9307,data science
1184,1620,analytics experience
1184,3913,business communications
1184,6600,professional development and business acumen
1184,10925,financial analytics
1184,7004,text analytics
1184,10928,big data management and analytics
1184,10929,applied optimization
1184,8625,information visualization
1184,10931,healthcare analytics
1184,10933,data leadership and management
1214,10934,database systems
1214,10935,introduction to big data
1214,8625,big data analytics and visualization
1214,10926,data mining
1214,13974,intelligent systems
1214,10927,data mining for business applications
1214,7722,multivariate statistics
1214,9309,applied regression analysis
1214,10936,data analysis and modeling
1214,9183,environmental statistics
1214,9232,time series analysis
1214,9241,management science
1214,9296,models of operational research
1214,12253,data security and privacy
1214,12274,multimedia security & forensics
1214,12277,information science and ethics
1214,12320,natural language processing
1214,12379,advanced data mining
1214,12387,artificial intelligence
1214,3909,advanced ai
1214,8373,fuzzy systems
1214,8955,pattern recognition & neural networks
1214,7032,advanced intelligent systems
1214,11545,optimization
1214,11540,engineering risk-benefit analysis
1214,8378,system simulation
1214,1216,advanced optimization
1214,8957,stochastic processes
1214,11542,mathematical modeling
1214,8393,matrix computations
1214,8904,reliability & survival analysis
1214,11543,times series analysis
1214,1217,spatial analysis & gis
1214,8958,finance fundamentals & value creation
1214,7033,clinical & evidence-based medicine
1214,11544,project management & control
1214,11541,total quality management & six sigma
1214,11546,supply chain management
1214,1218,reliability analysis
1214,7034,production and operations engineering
1214,13798,marketing management
1214,4932,operations management
1214,6762,applied forecasting
1214,6765,decision analysis
1214,9888,financial fundamentals & value creation
1214,10145,computer & information systems
1214,5036,semantic web
1214,5037,information retrieval
1214,5041,security & privacy in cloud computing
1214,5043,information visualization & multimedia gaming
1214,9194,information systems analysis & design
1214,9199,principles of social network science
1214,9200,electronic commerce
1214,9219,web information management
1214,12299,web services
1214,12343,user interface design & analysis
1214,11013,advanced data management
1214,11014,interactive media
1214,12468,multimedia data storage & retrieval
1214,4068,multimedia design tools i
1214,12471,multimedia design tools ii
1214,12473,cloud computing
1214,12474,information engineering
1214,4070,enterprise information systems
1214,4071,big data analytics & visualization
1214,4186,information in supply chain management
1214,2946,master's project
1214,4355,analytics experience capstone
1214,4187,capstone project
1206,325,"business in context: markets, technologies, societies"
1206,326,information systems theory i
1206,327,regression
1206,12008,quantitative research
1206,12585,information systems theory ii
1206,1991,decision analysis
1206,1993,multivariate statistics
1206,2331,advanced data mining and predictive models
1206,11722,optimization
1206,7151,big data
1206,1990,doctoral teaching seminar
1206,2104,dissertation research
1136,2127,statistical data management
1136,2128,adv statistical data mgt
1136,2130,data mining i
1136,2131,advanced data mining
1136,2133,app stat mod analytics ii
1136,2134,science & spreadsheet
1136,2135,adv app model & analysis
1136,2136,independent study
1177,2139,statistical foundations for data analytics
1177,2140,programming foundations for data analytics
1177,2143,time series analysis
1177,2145,applied regression analysis
1177,2147,multivariate analysis and nonparametric statistics
1177,2148,project management
1177,2149,data mining
1177,2150,database management systems
1177,2151,information visualization
1177,2154,quantitative analysis and criminal justice
1177,2155,predictive analytics
1177,2157,big data analytics
1177,2158,mathematical statistics
1177,2159,managerial decision making
1177,2161,decision modeling
1177,2162,financial forecasting
1177,2163,survey research methods
1177,2164,design and analysis of experiments
1177,2166,biostatistics
1115,2169,fundamentals of informatics
1115,2172,database systems
1115,7386,"big data: management, access, and use"
1115,7387,data communication networks
1115,7388,human-computer interface
1115,7389,data and information visualization
1115,7390,foundations of data science
1115,7391,data warehousing
1115,7392,concepts of data warehousing and data mining
1115,7394,modeling machine learning
1115,7395,software/statistical tools
1115,7396,statistical programming
1115,7421,statistical computer packages
1115,7426,statistical packages ii
1115,7427,applied statistics for health educators
1115,7428,applied statistical principles
1115,7429,information sources in business
1115,7430,statistical methods i
1115,12257,research methods in business
1115,12261,research and quality improvement in nursing
1115,12335,analysis of nurse-generated data
1115,12345,advanced psychological statistics i
1115,12356,statistical methods i for the health care professional
1115,674,application area
1115,9187,interprofessional capstone
1115,7060,project management
1115,7061,introduction to applied health informatics
1115,8742,application of technology enhanced health promotion
1115,8743,advanced applied health informatics
1115,9723,application of telehealth and remote monitoring
1115,11422,user interface design in healthcare
1115,12000,data applications for foundational health promotion
1115,1208,theory of probability and statistics i
1115,1205,theory of probability and statistics ii
1115,1209,computer-aided mathematical modeling
1115,1210,statistical methods ii
1115,1211,applied statistics and convex optimization
1115,1862,epidemiology
1115,6721,community-based health informatics
1115,6724,social and organizational issues in health informatics
1115,6722,risk reduction
1115,1867,population health
1115,1866,current issues in health studies
1115,2777,worksite health promotion
1115,8993,global health
1115,8913,foundations of health science
1115,6899,foundations of library and information studies
1115,10784,community-based project design
1115,2813,information and communication technology
1115,5184,information retrieval
1115,5239,assessment in practice
1115,1290,grant writing and management
1115,1562,technical skills analysis
1115,5306,coaching tactical skills
1115,13259,organization and administration for effective team management
1115,2267,theory of coaching
1115,1709,sport injury prevention and first aid
1217,6778,statistics
1217,7315,theory of statistics ii
1217,13133,applied regression analysis
1217,5615,time series analysis
1217,5182,applied multivariate methods
1217,5237,theory of statistics i
1217,5307,fundamentals of biostatistical inference
1217,5305,biostatistics modeling and methods
1217,5318,introduction to bayesian analysis
1217,1560,linear models
1217,2783,probability models for biostatistics
1217,11328,biostatistics regression
1217,6776,advanced regression and design
1217,13257,analysis of categorical data
1217,2266,statistical methods for correlated data
1217,1708,advanced statistical computing
1217,7935,methods for causal inference
1217,7528,bayesian decision theory
1217,13985,sampling methodology in finite populations
1217,7313,designing experiments
1217,5228,nonparametric methods
1217,7526,statistical computing
1217,11334,probability and stochastic processes
1217,11789,detection and estimation theory
1217,10617,algorithmics
1217,6645,introduction to machine learning
1217,2991,introduction to data mining
1217,8727,machine learning
1217,13152,predictive learning from data
1217,9504,statistical learning and data mining
1217,3297,analysis of numerical algorithms
1217,8725,computational aspects of matrix theory
1217,1987,artificial intelligence i
1217,13404,artificial intelligence ii
1217,5660,visualization
1217,12209,sparse matrix computations
1217,12210,introduction to nonlinear optimization
1217,12211,optimal filtering and estimation
1217,12212,introduction to predictive learning
1217,12213,computing with neural networks
1217,12214,adaptive digital signal processing
